Timestamp,Redemption Count,Sales Count,month,quarter,year,dayofweek,dayofyear,Redemption_lag_1,Redemption_lag_7,Sales_lag_1,Sales_lag_7,Redemption_rolling_mean_7,Redemption_rolling_mean_30,Sales_rolling_mean_7,Sales_rolling_mean_30,is_weekend,is_holiday,is_festival_event,covid_phase,is_covid,dayofweek_sin,dayofweek_cos,dayofyear_sin,dayofyear_cos,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Total Precip (mm)
2018-04-16,374,200,4,2,2018,0.0,0.28767123287671237,134.0,785.0,79.0,564.0,507.14285714285717,751.9333333333333,338.14285714285717,598.9333333333333,0,0,0,0,0,0.0,1.0,0.00493848173941528,0.9999878056247034,4.0,1.1,2.6,15.4,28.8
2018-04-17,557,596,4,2,2018,0.16666666666666666,0.2904109589041096,374.0,731.0,200.0,584.0,482.2857142857143,740.1333333333333,339.85714285714283,589.9,0,0,0,0,0,0.14904226617617441,0.9888308262251285,0.004985514510997248,0.9999875722453058,2.0,-0.8,0.6,17.4,0.8
2018-04-18,871,628,4,2,2018,0.3333333333333333,0.29315068493150687,557.0,658.0,596.0,473.0,512.7142857142857,746.5333333333333,362.0,596.6333333333333,0,0,0,0,0,0.29475517441090415,0.9555728057861408,0.00503254727155058,0.9999873366537997,4.7,1.0,2.9,15.1,0.0
2018-04-19,726,1470,4,2,2018,0.5,0.2958904109589041,871.0,622.0,628.0,412.0,527.5714285714286,749.4666666666667,513.1428571428571,633.8333333333334,0,0,0,0,0,0.4338837391175581,0.9009688679024191,0.005079580020971232,0.9999870988501854,5.1,0.5,2.8,15.2,0.0
2018-04-20,1260,1029,4,2,2018,0.6666666666666666,0.29863013698630136,726.0,730.0,1470.0,487.0,603.2857142857143,766.5333333333333,590.5714285714286,647.8666666666667,0,0,0,0,0,0.563320058063622,0.8262387743159949,0.005126612759155162,0.9999868588344637,8.6,-0.7,4.0,14.0,0.0
2018-04-21,2183,2153,4,2,2018,0.8333333333333333,0.30136986301369867,1260.0,301.0,1029.0,132.0,872.1428571428571,816.8333333333334,879.2857142857143,704.2,1,0,0,0,0,0.6801727377709194,0.7330518718298263,0.005173645485998328,0.999986616606635,13.3,0.3,6.8,11.2,0.0
2018-04-22,2532,3001,4,2,2018,1.0,0.3041095890410959,2183.0,134.0,2153.0,79.0,1214.7142857142858,874.1666666666666,1296.7142857142858,784.4,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.005220678201396685,0.9999863721666998,15.1,3.2,9.2,8.8,0.0
2018-04-23,1902,1826,4,2,2018,0.0,0.30684931506849317,2532.0,374.0,3001.0,200.0,1433.0,902.2,1529.0,817.5666666666667,0,0,0,0,0,0.0,1.0,0.005267710905246192,0.9999861255146587,15.9,6.8,11.4,6.6,0.0
2018-04-24,1222,1021,4,2,2018,0.16666666666666666,0.3095890410958904,1902.0,557.0,1826.0,596.0,1528.0,913.9,1589.7142857142858,825.5333333333333,0,0,0,0,0,0.14904226617617441,0.9888308262251285,0.005314743597442806,0.9999858766505122,16.3,8.9,12.6,5.4,3.2
2018-04-25,744,991,4,2,2018,0.3333333333333333,0.31232876712328766,1222.0,871.0,1021.0,628.0,1509.857142857143,908.4666666666667,1641.5714285714287,833.7,0,0,0,0,0,0.29475517441090415,0.9555728057861408,0.005361776277882484,0.999985625574261,11.1,4.4,7.8,10.2,16.1
2018-04-26,1823,4941,4,2,2018,0.5,0.31506849315068497,744.0,726.0,991.0,1470.0,1666.5714285714287,952.0,2137.4285714285716,985.1,0,0,0,0,0,0.4338837391175581,0.9009688679024191,0.005408808946461183,0.9999853722859053,16.4,4.2,10.3,7.7,0.8
2018-04-27,2004,1604,4,2,2018,0.6666666666666666,0.3178082191780822,1823.0,1260.0,4941.0,1029.0,1772.857142857143,987.9666666666667,2219.5714285714284,1013.9,0,0,0,0,0,0.563320058063622,0.8262387743159949,0.00545584160307486,0.999985116785446,14.2,6.4,10.3,7.7,1.4
2018-04-28,1115,963,4,2,2018,0.8333333333333333,0.32054794520547947,2004.0,2183.0,1604.0,2153.0,1620.2857142857142,1007.8666666666667,2049.5714285714284,1033.5666666666666,1,0,0,0,0,0.6801727377709194,0.7330518718298263,0.005502874247619474,0.9999848590728836,9.0,1.8,5.4,12.6,2.1
2018-04-29,2110,2132,4,2,2018,1.0,0.3232876712328767,1115.0,2532.0,963.0,3001.0,1560.0,1029.4666666666667,1925.4285714285713,1058.2333333333333,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.0055499068799909805,0.9999845991482186,11.2,0.6,5.9,12.1,0.2
2018-04-30,2708,2701,4,2,2018,0.0,0.32602739726027397,2110.0,1902.0,2132.0,1826.0,1675.142857142857,1074.1,2050.4285714285716,1107.1666666666667,0,0,0,0,0,0.0,1.0,0.005596939500085338,0.9999843370114516,19.7,3.9,11.8,6.2,0.0
2018-05-01,3206,3173,5,2,2018,0.16666666666666666,0.32876712328767127,2708.0,1222.0,2701.0,1021.0,1958.5714285714287,1140.2333333333333,2357.8571428571427,1173.6666666666667,0,0,0,0,0,0.14904226617617441,0.9888308262251285,0.005643972107798505,0.9999840726625832,23.5,8.5,16.0,2.0,0.0
2018-05-02,2510,2374,5,2,2018,0.3333333333333333,0.3315068493150685,3206.0,744.0,3173.0,991.0,2210.8571428571427,1185.5,2555.4285714285716,1212.0333333333333,0,0,0,0,0,0.29475517441090415,0.9555728057861408,0.005691004703026437,0.9999838061016139,26.3,14.4,20.4,0.0,0.0
2018-05-03,1186,954,5,2,2018,0.5,0.33424657534246577,2510.0,1823.0,2374.0,4941.0,2119.8571428571427,1206.8666666666666,1985.857142857143,1230.2666666666667,0,0,0,0,0,0.4338837391175581,0.9009688679024191,0.005738037285665092,0.9999835373285444,23.0,11.4,17.2,0.8,4.7
2018-05-04,1150,1271,5,2,2018,0.6666666666666666,0.336986301369863,1186.0,2004.0,954.0,1604.0,1997.857142857143,1228.7333333333333,1938.2857142857142,1264.9333333333334,0,0,0,0,0,0.563320058063622,0.8262387743159949,0.0057850698556104274,0.9999832663433752,24.0,9.2,16.6,1.4,4.7
2018-05-05,6815,6757,5,2,2018,0.8333333333333333,0.33972602739726027,1150.0,1115.0,1271.0,963.0,2812.1428571428573,1430.9666666666667,2766.0,1471.1,1,0,0,0,0,0.6801727377709194,0.7330518718298263,0.005832102412758401,0.9999829931461071,24.1,8.5,16.3,1.7,0.0
2018-05-06,2446,2336,5,2,2018,1.0,0.34246575342465757,6815.0,2110.0,6757.0,2132.0,2860.1428571428573,1493.5,2795.1428571428573,1536.5333333333333,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.005879134957004973,0.9999827177367403,17.4,13.3,15.4,2.6,0.2
2018-05-07,2474,2255,5,2,2018,0.0,0.3452054794520548,2446.0,2708.0,2336.0,2701.0,2826.714285714286,1550.8666666666666,2731.4285714285716,1590.4,0,0,0,0,0,0.0,1.0,0.005926167488246096,0.9999824401152758,15.9,10.6,13.3,4.7,0.0
2018-05-08,2821,2944,5,2,2018,0.16666666666666666,0.34794520547945207,2474.0,3206.0,2255.0,3173.0,2771.714285714286,1623.3333333333333,2698.714285714286,1668.3666666666666,0,0,0,0,0,0.14904226617617441,0.9888308262251285,0.0059732000063777305,0.9999821602817142,18.2,8.5,13.4,4.6,0.0
2018-05-09,2484,2334,5,2,2018,0.3333333333333333,0.3506849315068493,2821.0,2510.0,2944.0,2374.0,2768.0,1679.9666666666667,2693.0,1727.3666666666666,0,0,0,0,0,0.29475517441090415,0.9555728057861408,0.006020232511295833,0.9999818782360558,23.3,11.4,17.4,0.6,0.0
2018-05-10,1703,1660,5,2,2018,0.5,0.35342465753424657,2484.0,1186.0,2334.0,954.0,2841.8571428571427,1712.3666666666666,2793.8571428571427,1763.2333333333333,0,0,0,0,0,0.4338837391175581,0.9009688679024191,0.006067265002896363,0.9999815939783014,20.9,6.3,13.6,4.4,2.1
2018-05-11,2127,2240,5,2,2018,0.6666666666666666,0.35616438356164387,1703.0,1150.0,1660.0,1271.0,2981.4285714285716,1761.3333333333333,2932.285714285714,1822.1333333333334,0,0,0,0,0,0.563320058063622,0.8262387743159949,0.006114297481075278,0.9999813075084518,10.6,6.3,8.5,9.5,0.0
2018-05-12,2705,2642,5,2,2018,0.8333333333333333,0.3589041095890411,2127.0,6815.0,2240.0,6757.0,2394.285714285714,1830.7666666666667,2344.4285714285716,1896.4666666666667,1,0,0,0,0,0.6801727377709194,0.7330518718298263,0.006161329945728535,0.9999810188265075,13.6,8.1,10.9,7.1,0.0
2018-05-13,7346,5964,5,2,2018,1.0,0.36164383561643837,2705.0,2446.0,2642.0,2336.0,3094.285714285714,2051.3,2862.714285714286,2079.0333333333333,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.00620836239675209,0.999980727932469,16.8,8.0,12.4,5.6,0.0
2018-05-14,4220,3122,5,2,2018,0.0,0.3643835616438356,7346.0,2474.0,5964.0,2255.0,3343.714285714286,2181.9333333333334,2986.5714285714284,2178.7,0,0,0,0,0,0.0,1.0,0.006255394834041903,0.9999804348263371,20.8,8.6,14.7,3.3,0.0
2018-05-15,1284,3218,5,2,2018,0.16666666666666666,0.36712328767123287,4220.0,2821.0,3122.0,2944.0,3124.1428571428573,2220.266666666667,3025.714285714286,2283.3333333333335,0,0,0,0,0,0.14904226617617441,0.9888308262251285,0.006302427257493933,0.9999801395081124,21.6,12.5,17.1,0.9,19.9
2018-05-16,3878,2598,5,2,2018,0.3333333333333333,0.36986301369863017,1284.0,2484.0,3218.0,2334.0,3323.285714285714,2337.0666666666666,3063.4285714285716,2363.266666666667,0,0,0,0,0,0.29475517441090415,0.9555728057861408,0.006349459667004137,0.9999798419777957,20.5,10.3,15.4,2.6,0.0
2018-05-17,3399,3565,5,2,2018,0.5,0.3726027397260274,3878.0,1703.0,2598.0,1660.0,3565.5714285714284,2431.8,3335.5714285714284,2462.233333333333,0,0,0,0,0,0.4338837391175581,0.9009688679024191,0.00639649206246847,0.9999795422353873,25.4,12.1,18.7,0.0,0.0
2018-05-18,2967,3153,5,2,2018,0.6666666666666666,0.37534246575342467,3399.0,2127.0,3565.0,2240.0,3685.5714285714284,2501.6666666666665,3466.0,2546.4,0,0,0,0,0,0.563320058063622,0.8262387743159949,0.006443524443782892,0.9999792402808882,15.9,10.6,13.2,4.8,0.0
2018-05-19,1384,2157,5,2,2018,0.8333333333333333,0.3780821917808219,2967.0,2705.0,3153.0,2642.0,3496.8571428571427,2523.6,3396.714285714286,2569.3,1,0,0,0,0,0.6801727377709194,0.7330518718298263,0.006490556810843363,0.999978936114299,15.7,8.9,12.3,5.7,12.6
2018-05-20,15493,16404,5,2,2018,1.0,0.38082191780821917,1384.0,7346.0,2157.0,5964.0,4660.714285714285,2998.0333333333333,4888.142857142857,3081.8,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.006537589163545837,0.9999786297356202,21.0,11.1,16.1,1.9,0.2
2018-05-21,15216,14288,5,2,2018,0.0,0.3835616438356165,15493.0,4220.0,16404.0,3122.0,6231.571428571428,3432.4666666666667,6483.285714285715,3486.3,0,1,0,0,0,0.0,1.0,0.006584621501786276,0.9999783211448527,21.6,8.9,15.3,2.7,0.0
2018-05-22,1480,1452,5,2,2018,0.16666666666666666,0.3863013698630137,15216.0,1284.0,14288.0,3218.0,6259.571428571428,3397.4,6231.0,3434.6666666666665,0,0,0,0,0,0.14904226617617441,0.9888308262251285,0.006631653825460636,0.9999780103419971,16.8,10.6,13.7,4.3,5.8
2018-05-23,3958,4760,5,2,2018,0.3333333333333333,0.38904109589041097,1480.0,3878.0,1452.0,2598.0,6271.0,3465.9333333333334,6539.857142857143,3532.4666666666667,0,0,0,0,0,0.29475517441090415,0.9555728057861408,0.0066786861344648755,0.999977697327054,26.1,11.2,18.7,0.0,0.0
2018-05-24,4079,4350,5,2,2018,0.5,0.3917808219178082,3958.0,3399.0,4760.0,3565.0,6368.142857142857,3561.1666666666665,6652.0,3643.4333333333334,0,0,0,0,0,0.4338837391175581,0.9009688679024191,0.006725718428694951,0.9999773821000243,27.8,13.3,20.6,0.0,0.0
2018-05-25,5724,6021,5,2,2018,0.6666666666666666,0.39452054794520547,4079.0,2967.0,4350.0,3153.0,6762.0,3727.1666666666665,7061.714285714285,3811.1,0,0,0,0,0,0.563320058063622,0.8262387743159949,0.006772750708046824,0.9999770646609084,28.5,16.7,22.6,0.0,0.0
2018-05-26,8842,8786,5,2,2018,0.8333333333333333,0.3972602739726028,5724.0,1384.0,6021.0,2157.0,7827.428571428572,3961.133333333333,8008.714285714285,3939.266666666667,1,0,0,0,0,0.6801727377709194,0.7330518718298263,0.006819782972416451,0.9999767450097072,27.3,16.5,21.9,0.0,0.0
2018-05-27,10726,10700,5,2,2018,1.0,0.4,8842.0,15493.0,8786.0,16404.0,7146.428571428572,4251.866666666667,7193.857142857143,4242.466666666666,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.00686681522169979,0.9999764231464215,27.1,16.4,21.7,0.0,0.0
2018-05-28,5616,5661,5,2,2018,0.0,0.40273972602739727,10726.0,15216.0,10700.0,14288.0,5775.0,4401.9,5961.428571428572,4399.066666666667,0,0,0,0,0,0.0,1.0,0.006913847455792798,0.9999760990710518,30.1,16.5,23.3,0.0,0.0
2018-05-29,4376,6567,5,2,2018,0.16666666666666666,0.4054794520547945,5616.0,1480.0,5661.0,1452.0,6188.714285714285,4477.433333333333,6692.142857142857,4546.9,0,0,0,0,0,0.14904226617617441,0.9888308262251285,0.006960879674591435,0.999975772783599,25.6,19.4,22.5,0.0,0.0
2018-05-30,4155,5199,5,2,2018,0.3333333333333333,0.40821917808219177,4376.0,3958.0,6567.0,4760.0,6216.857142857143,4525.666666666667,6754.857142857143,4630.166666666667,0,0,0,0,0,0.29475517441090415,0.9555728057861408,0.007007911877991659,0.9999754442840636,26.9,18.5,22.7,0.0,0.0
2018-05-31,2667,2937,5,2,2018,0.5,0.4109589041095891,4155.0,4079.0,5199.0,4350.0,6015.142857142857,4507.7,6553.0,4622.3,0,0,0,0,0,0.4338837391175581,0.9009688679024191,0.00705494406588943,0.9999751135724464,28.6,20.1,24.4,0.0,2.8
2018-06-01,4800,5138,6,2,2018,0.6666666666666666,0.4136986301369863,2667.0,5724.0,2937.0,6021.0,5883.142857142857,4584.033333333334,6426.857142857143,4714.433333333333,0,0,0,0,0,0.563320058063622,0.8262387743159949,0.007101976238180703,0.9999747806487483,28.2,17.4,22.8,0.0,0.0
2018-06-02,11452,10889,6,2,2018,0.8333333333333333,0.41643835616438357,4800.0,8842.0,5138.0,8786.0,6256.0,4926.233333333334,6727.285714285715,5045.6,1,0,0,0,0,0.6801727377709194,0.7330518718298263,0.007149008394761439,0.9999744455129699,20.5,14.0,17.3,0.7,0.0
2018-06-03,3100,3217,6,2,2018,1.0,0.4191780821917808,11452.0,10726.0,10889.0,10700.0,5166.571428571428,4991.233333333334,5658.285714285715,5110.466666666666,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.007196040535527595,0.999974108165112,19.6,15.5,17.6,0.4,0.4
2018-06-04,2884,2798,6,2,2018,0.0,0.42191780821917807,3100.0,5616.0,3217.0,5661.0,4776.285714285715,4860.2,5249.285714285715,4978.5,0,0,0,0,0,0.0,1.0,0.007243072660375131,0.9999737686051752,20.1,12.2,16.2,1.8,0.5
2018-06-05,2634,2993,6,2,2018,0.16666666666666666,0.4246575342465754,2884.0,4376.0,2798.0,6567.0,4527.428571428572,4866.466666666666,4738.714285714285,5000.4,0,0,0,0,0,0.14904226617617441,0.9888308262251285,0.007290104769200004,0.9999734268331605,16.1,11.2,13.7,4.3,0.3
2018-06-06,3206,2985,6,2,2018,0.3333333333333333,0.4273972602739726,2634.0,4155.0,2993.0,5199.0,4391.857142857143,4890.866666666667,4422.428571428572,5024.733333333334,0,0,0,0,0,0.29475517441090415,0.9555728057861408,0.007337136861898174,0.9999730828490684,16.6,10.9,13.7,4.3,0.0
2018-06-07,4423,4803,6,2,2018,0.5,0.4301369863013699,3206.0,2667.0,2985.0,2937.0,4642.714285714285,4944.266666666666,4689.0,5086.7,0,0,0,0,0,0.4338837391175581,0.9009688679024191,0.007384168938365598,0.9999727366528998,16.6,10.9,13.7,4.3,0.0
2018-06-08,7172,7469,6,2,2018,0.6666666666666666,0.4328767123287671,4423.0,4800.0,4803.0,5138.0,4981.571428571428,5100.533333333334,5022.0,5257.866666666667,0,0,1,0,0,0.563320058063622,0.8262387743159949,0.007431200998498236,0.9999723882446554,22.5,14.6,18.5,0.0,0.0
2018-06-09,11267,12464,6,2,2018,0.8333333333333333,0.43561643835616437,7172.0,11452.0,7469.0,10889.0,4955.142857142857,5419.333333333333,5247.0,5618.0,1,0,1,0,0,0.6801727377709194,0.7330518718298263,0.007478233042192046,0.9999720376243361,23.8,14.2,19.0,0.0,0.0
2018-06-10,13722,11868,6,2,2018,1.0,0.4383561643835617,11267.0,3100.0,12464.0,3217.0,6472.571428571428,5805.833333333333,6482.857142857143,5938.933333333333,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0075252650693429885,0.9999716847919425,21.0,14.6,17.8,0.2,0.0
2018-06-11,5777,6550,6,2,2018,0.0,0.4410958904109589,13722.0,2884.0,11868.0,2798.0,6885.857142857143,5908.233333333334,7018.857142857143,6069.2,0,0,1,0,0,0.0,1.0,0.007572297079847019,0.9999713297474756,21.9,13.4,17.7,0.3,0.0
2018-06-12,5360,5959,6,2,2018,0.16666666666666666,0.4438356164383562,5777.0,2634.0,6550.0,2993.0,7275.285714285715,5842.033333333334,7442.571428571428,6069.033333333334,0,0,1,0,0,0.14904226617617441,0.9888308262251285,0.0076193290736000984,0.9999709724909359,26.1,13.3,19.7,0.0,0.0
2018-06-13,2291,3013,6,2,2018,0.3333333333333333,0.4465753424657534,5360.0,3206.0,5959.0,2985.0,7144.571428571428,5777.733333333334,7446.571428571428,6065.4,0,0,1,0,0,0.29475517441090415,0.9555728057861408,0.0076663610504981855,0.9999706130223245,27.3,17.4,22.3,0.0,8.5
2018-06-14,6000,6998,6,2,2018,0.5,0.4493150684931507,2291.0,4423.0,3013.0,4803.0,7369.857142857143,5934.933333333333,7760.142857142857,6191.4,0,0,1,0,0,0.4338837391175581,0.9009688679024191,0.0077133930104372386,0.999970251341642,24.4,16.0,20.2,0.0,0.2
2018-06-15,7840,10043,6,2,2018,0.6666666666666666,0.452054794520548,6000.0,7172.0,6998.0,7469.0,7465.285714285715,6067.0,8127.857142857143,6439.566666666667,0,0,1,0,0,0.563320058063622,0.8262387743159949,0.007760424953313217,0.9999698874488891,24.4,14.0,19.2,0.0,0.0
2018-06-16,21517,18968,6,2,2018,0.8333333333333333,0.4547945205479452,7840.0,11267.0,10043.0,12464.0,8929.57142857143,6670.933333333333,9057.0,6953.0,1,0,1,0,0,0.6801727377709194,0.7330518718298263,0.007807456879022079,0.9999695213440669,27.8,15.2,21.5,0.0,0.0
2018-06-17,19681,17039,6,2,2018,1.0,0.4575342465753425,21517.0,13722.0,18968.0,11868.0,9780.857142857143,7228.066666666667,9795.714285714286,7415.866666666667,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0.007854488787459785,0.9999691530271759,30.5,18.2,24.3,0.0,0.0
2018-06-18,3536,3966,6,2,2018,0.0,0.4602739726027397,19681.0,5777.0,17039.0,6550.0,9460.714285714286,7299.8,9426.57142857143,7476.166666666667,0,0,0,0,0,0.0,1.0,0.00790152067852229,0.9999687824982172,33.0,19.5,26.2,0.0,18.5
2018-06-19,6751,6464,6,2,2018,0.16666666666666666,0.463013698630137,3536.0,5360.0,3966.0,5959.0,9659.42857142857,7008.4,9498.714285714286,7144.833333333333,0,0,0,0,0,0.14904226617617441,0.9888308262251285,0.00794855255210556,0.9999684097571915,22.3,16.8,19.6,0.0,0.0
2018-06-20,6502,6522,6,2,2018,0.3333333333333333,0.4657534246575343,6751.0,2291.0,6464.0,3013.0,10261.0,6717.933333333333,10000.0,6885.966666666666,0,0,0,0,0,0.29475517441090415,0.9555728057861408,0.00799558440810555,0.9999680348040996,23.5,16.4,19.9,0.0,0.0
2018-06-21,7465,7497,6,2,2018,0.5,0.4684931506849315,6502.0,6000.0,6522.0,6998.0,10470.285714285714,6917.433333333333,10071.285714285714,7087.466666666666,0,0,0,0,0,0.4338837391175581,0.9009688679024191,0.008042616246418216,0.9999676576389422,20.4,15.1,17.8,0.2,0.0
2018-06-22,9285,7259,6,2,2018,0.6666666666666666,0.4712328767123288,7465.0,7840.0,7497.0,10043.0,10676.714285714286,7095.0,9673.57142857143,7170.766666666666,0,0,1,0,0,0.563320058063622,0.8262387743159949,0.008089648066939523,0.9999672782617205,21.6,14.7,18.1,0.0,0.5
2018-06-23,3173,2891,6,2,2018,0.8333333333333333,0.473972602739726,9285.0,21517.0,7259.0,18968.0,8056.142857142857,7064.8,7376.857142857143,7122.133333333333,1,0,1,0,0,0.6801727377709194,0.7330518718298263,0.008136679869565426,0.999966896672435,19.0,16.0,17.5,0.5,6.6
2018-06-24,1704,1951,6,2,2018,1.0,0.47671232876712333,3173.0,19681.0,2891.0,17039.0,5488.0,6930.8,5221.428571428572,6986.466666666666,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0.00818371165419189,0.9999665128710866,21.3,16.6,18.9,0.0,17.7
2018-06-25,10112,10138,6,2,2018,0.0,0.4794520547945206,1704.0,3536.0,1951.0,3966.0,6427.428571428572,6973.133333333333,6103.142857142857,7031.533333333334,0,0,1,0,0,0.0,1.0,0.008230743420714866,0.9999661268576763,23.2,14.4,18.8,0.0,0.0
2018-06-26,7703,7433,6,2,2018,0.16666666666666666,0.4821917808219178,10112.0,6751.0,10138.0,6464.0,6563.428571428572,6872.366666666667,6241.571428571428,6922.633333333333,0,0,1,0,0,0.14904226617617441,0.9888308262251285,0.008277775169030319,0.9999657386322048,23.1,13.1,18.1,0.0,0.0
2018-06-27,1600,2062,6,2,2018,0.3333333333333333,0.4849315068493151,7703.0,6502.0,7433.0,6522.0,5863.142857142857,6738.5,5604.428571428572,6802.666666666667,0,0,1,0,0,0.29475517441090415,0.9555728057861408,0.008324806899034205,0.9999653481946731,20.2,17.1,18.7,0.0,6.9
2018-06-28,8618,9031,6,2,2018,0.5,0.4876712328767123,1600.0,7465.0,2062.0,7497.0,6027.857142857143,6879.9,5823.571428571428,6884.8,0,0,1,0,0,0.4338837391175581,0.9009688679024191,0.00837183861062249,0.9999649555450819,28.6,19.1,23.8,0.0,0.0
2018-06-29,10892,12991,6,2,2018,0.6666666666666666,0.49041095890410963,8618.0,9285.0,9031.0,7259.0,6257.428571428572,7104.466666666666,6642.428571428572,7144.533333333334,0,0,1,0,0,0.563320058063622,0.8262387743159949,0.008418870303691126,0.9999645606834322,30.9,19.6,25.2,0.0,0.0
2018-06-30,18239,18679,6,2,2018,0.8333333333333333,0.4931506849315069,10892.0,3173.0,12991.0,2891.0,8409.714285714286,7623.533333333334,8897.857142857143,7669.266666666666,1,0,1,0,0,0.6801727377709194,0.7330518718298263,0.008465901978136075,0.9999641636097248,32.4,21.0,26.7,0.0,0.0
2018-07-01,25748,23729,7,3,2018,1.0,0.4958904109589041,18239.0,1704.0,18679.0,1951.0,11844.57142857143,8321.8,12009.0,8288.966666666667,1,1,0,0,0,0.7818314824680298,0.6234898018587336,0.008512933633853298,0.9999637643239607,32.7,22.9,27.8,0.0,0.0
2018-07-02,14209,14001,7,3,2018,0.0,0.49863013698630143,25748.0,10112.0,23729.0,10138.0,12429.857142857143,8413.7,12560.857142857143,8392.7,0,1,0,0,0,0.0,1.0,0.008559965270738754,0.9999633628261406,31.6,21.1,26.3,0.0,0.0
2018-07-03,8657,9051,7,3,2018,0.16666666666666666,0.5013698630136987,14209.0,7703.0,14001.0,7433.0,12566.142857142857,8598.933333333332,12792.0,8587.166666666666,0,0,0,0,0,0.14904226617617441,0.9888308262251285,0.008606996888688401,0.9999629591162655,29.6,19.0,24.3,0.0,0.0
2018-07-04,10286,10400,7,3,2018,0.3333333333333333,0.5041095890410959,8657.0,1600.0,9051.0,2062.0,13807.0,8845.666666666666,13983.142857142857,8840.566666666668,0,0,0,0,0,0.29475517441090415,0.9555728057861408,0.008654028487598199,0.9999625531943362,32.6,21.3,27.0,0.0,0.0
2018-07-05,6483,6808,7,3,2018,0.5,0.5068493150684932,10286.0,8618.0,10400.0,9031.0,13502.0,8973.966666666667,13665.57142857143,8967.733333333334,0,0,0,0,0,0.4338837391175581,0.9009688679024191,0.008701060067364109,0.9999621450603539,33.0,21.7,27.4,0.0,6.7
2018-07-06,12062,13062,7,3,2018,0.6666666666666666,0.5095890410958904,6483.0,10892.0,6808.0,12991.0,13669.142857142857,9269.166666666666,13675.714285714286,9303.633333333333,0,0,0,0,0,0.563320058063622,0.8262387743159949,0.00874809162788209,0.999961734714319,24.3,17.1,20.7,0.0,0.0
2018-07-07,20428,20136,7,3,2018,0.8333333333333333,0.5123287671232877,12062.0,18239.0,13062.0,18679.0,13981.857142857143,9802.666666666666,13883.857142857143,9814.733333333334,1,0,0,0,0,0.6801727377709194,0.7330518718298263,0.008795123169048102,0.9999613221562328,25.8,15.3,20.6,0.0,0.0
2018-07-08,21285,20798,7,3,2018,1.0,0.5150684931506849,20428.0,25748.0,20136.0,23729.0,13344.285714285714,10273.1,13465.142857142857,10259.033333333333,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.008842154690758107,0.9999609073860961,28.2,16.9,22.6,0.0,0.0
2018-07-09,9022,9335,7,3,2018,0.0,0.5178082191780822,21285.0,14209.0,20798.0,14001.0,12603.285714285714,10198.266666666666,12798.57142857143,10154.733333333334,0,0,0,0,0,0.0,1.0,0.00888918619290806,0.9999604904039098,31.9,17.1,24.5,0.0,0.0
2018-07-10,8798,9843,7,3,2018,0.16666666666666666,0.5205479452054794,9022.0,8657.0,9335.0,9051.0,12623.42857142857,10034.133333333333,12911.714285714286,10087.233333333334,0,0,0,0,0,0.14904226617617441,0.9888308262251285,0.008936217675393925,0.9999600712096749,30.5,20.4,25.5,0.0,0.0
2018-07-11,9298,9145,7,3,2018,0.3333333333333333,0.5232876712328768,8798.0,10286.0,9843.0,10400.0,12482.285714285714,10151.5,12732.42857142857,10173.733333333334,0,0,0,0,0,0.29475517441090415,0.9555728057861408,0.00898324913811166,0.9999596498033921,30.5,20.4,25.5,0.0,0.0
2018-07-12,9866,10181,7,3,2018,0.5,0.526027397260274,9298.0,6483.0,9145.0,6808.0,12965.57142857143,10301.7,13214.285714285714,10314.466666666667,0,0,0,0,0,0.4338837391175581,0.9009688679024191,0.009030280580957227,0.9999592261850626,30.5,20.4,25.5,0.0,0.0
2018-07-13,10341,11450,7,3,2018,0.6666666666666666,0.5287671232876713,9866.0,12062.0,10181.0,13062.0,12719.714285714286,10570.033333333333,12984.0,10595.7,0,0,0,0,0,0.563320058063622,0.8262387743159949,0.00907731200382658,0.9999588003546872,30.5,20.4,25.5,0.0,0.0
2018-07-14,18968,17059,7,3,2018,0.8333333333333333,0.5315068493150685,10341.0,20428.0,11450.0,20136.0,12511.142857142857,11002.3,12544.42857142857,10931.066666666668,1,0,0,0,0,0.6801727377709194,0.7330518718298263,0.009124343406615689,0.9999583723122669,30.5,20.4,25.5,0.0,0.0
2018-07-15,21582,19747,7,3,2018,1.0,0.5342465753424658,18968.0,21285.0,17059.0,20798.0,12553.57142857143,11460.366666666667,12394.285714285714,11254.533333333333,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.009171374789220504,0.9999579420578025,30.5,20.4,25.5,0.0,0.0
2018-07-16,5401,6564,7,3,2018,0.0,0.536986301369863,21582.0,9022.0,19747.0,9335.0,12036.285714285714,10923.166666666666,11998.42857142857,10841.066666666668,0,0,0,0,0,0.0,1.0,0.009218406151536995,0.9999575095912953,30.5,20.4,25.5,0.0,0.0
